Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
CHSV3, 17.8, 295.3,2018-07-13T08:00:00, , , ,1018.80, , ,26.8, , , , , , , , , , , , , , , , , , , , , 83,1.2
CHSV3, 17.8, 295.3,2018-07-13T08:06:00, , , , , , ,26.8, , ,28.7, , , , , , , , , , ,A, , , , , , ,100,1.0
CHSV3, 17.8, 295.3,2018-07-13T08:12:00, , , , , , ,26.9, , ,28.7, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-13T08:18:00, , , , , , ,26.9, , ,28.7, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-13T08:24:00, , , , , , ,26.8, , ,28.6, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-13T08:30:00, , , ,1018.80, , ,26.8, , , , , , , , , , , , , , , , , , , , , 59,1.2
CHSV3, 17.8, 295.3,2018-07-13T08:36:00, , , , , , ,26.9, , ,28.6, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-13T08:42:00, , , , , , ,26.9, , ,28.6, , , , , , , , , , ,A, , , , , , ,100,1.0
CHSV3, 17.8, 295.3,2018-07-13T08:48:00, , , , , , ,26.8, , ,28.6, , , , , , , , , , ,A, , , , , , , 70,1.5
CHSV3, 17.8, 295.3,2018-07-13T08:54:00, , , , , , ,26.7, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-13T09:00:00, , , ,1018.60, , ,26.8, , , , , , , , , , , , , , , , , , , , , 96,2.7
CHSV3, 17.8, 295.3,2018-07-13T09:06:00, , , , , , ,26.8, , ,28.6, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-13T09:12:00, , , , , , ,26.8, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-13T09:18:00, , , , , , ,26.8, , ,28.5, , , , , , , , , , ,A, , , , , , ,120,2.1
CHSV3, 17.8, 295.3,2018-07-13T09:24:00, , , , , , ,26.7, , ,28.5, , , , , , , , , , ,A, , , , , , ,100,1.0
CHSV3, 17.8, 295.3,2018-07-13T09:30:00, , , ,1018.60, , ,26.7, , , , , , , , , , , , , , , , , , , , , 95,1.0
CHSV3, 17.8, 295.3,2018-07-13T09:36:00, , , , , , ,26.8, , ,28.5, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-13T09:42:00, , , , , , ,26.9, , ,28.5, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-13T09:48:00, , , , , , ,26.9, , ,28.5, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-13T09:54:00, , , , , , ,26.9, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-13T10:00:00, , , ,1018.90, , ,26.9, , , , , , , , , , , , , , , , , , , , , 86,1.4
CHSV3, 17.8, 295.3,2018-07-13T10:06:00, , , , , , ,27.0, , ,28.4, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-13T10:12:00, , , , , , ,27.0, , ,28.4, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-13T10:18:00, , , , , , ,27.0, , ,28.4, , , , , , , , , , ,A, , , , , , , 90,1.5
CHSV3, 17.8, 295.3,2018-07-13T10:24:00, , , , , , ,27.1, , ,28.4, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-13T10:30:00, , , ,1019.10, , ,27.1, , , , , , , , , , , , , , , , , , , , , 92,1.8
CHSV3, 17.8, 295.3,2018-07-13T10:36:00, , , , , , ,27.3, , ,28.4, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-13T10:42:00, , , , , , ,27.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-13T10:48:00, , , , , , ,27.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-13T10:54:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-13T11:00:00, , , ,1019.20, , ,27.6, , , , , , , , , , , , , , , , , , , , , 76,3.4
CHSV3, 17.8, 295.3,2018-07-13T11:06:00, , , , , , ,27.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 60,2.1
CHSV3, 17.8, 295.3,2018-07-13T11:12:00, , , , , , ,27.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-13T11:18:00, , , , , , ,28.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,1.0
CHSV3, 17.8, 295.3,2018-07-13T11:24:00, , , , , , ,28.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-13T11:30:00, , , ,1019.50, , ,28.2, , , , , , , , , , , , , , , , , , , , , 89,1.7
CHSV3, 17.8, 295.3,2018-07-13T11:36:00, , , , , , ,28.2, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,2.1
CHSV3, 17.8, 295.3,2018-07-13T11:42:00, , , , , , ,28.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-13T11:48:00, , , , , , ,28.2, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-13T11:54:00, , , , , , ,28.0, , ,28.3, , , , , , , , , , ,A, , , , , , ,100,3.6
CHSV3, 17.8, 295.3,2018-07-13T12:00:00, , , ,1019.50, , ,28.0, , , , , , , , , , , , , , , , , , , , , 95,3.4
CHSV3, 17.8, 295.3,2018-07-13T12:06:00, , , , , , ,28.3, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-13T12:12:00, , , , , , ,28.2, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,3.6
CHSV3, 17.8, 295.3,2018-07-13T12:18:00, , , , , , ,28.3, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,3.1
CHSV3, 17.8, 295.3,2018-07-13T12:24:00, , , , , , ,28.4, , ,28.2, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-13T12:30:00, , , ,1019.50, , ,28.8, , , , , , , , , , , , , , , , , , , , , 93,3.1
CHSV3, 17.8, 295.3,2018-07-13T12:36:00, , , , , , ,28.8, , ,28.2, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-13T12:42:00, , , , , , ,28.6, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,4.6
CHSV3, 17.8, 295.3,2018-07-13T12:48:00, , , , , , ,28.8, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,5.1
CHSV3, 17.8, 295.3,2018-07-13T12:54:00, , , , , , ,28.9, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,5.1
CHSV3, 17.8, 295.3,2018-07-13T13:00:00, , , ,1019.70, , ,29.3, , , , , , , , , , , , , , , , , , , , ,104,2.7
CHSV3, 17.8, 295.3,2018-07-13T13:06:00, , , , , , ,29.3, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,3.6
CHSV3, 17.8, 295.3,2018-07-13T13:12:00, , , , , , ,29.3, , ,28.2, , , , , , , , , , ,A, , , , , , ,120,4.1
CHSV3, 17.8, 295.3,2018-07-13T13:18:00, , , , , , ,29.5, , ,28.2, , , , , , , , , , ,A, , , , , , ,110,4.1
CHSV3, 17.8, 295.3,2018-07-13T13:24:00, , , , , , ,29.2, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,4.6
CHSV3, 17.8, 295.3,2018-07-13T13:30:00, , , ,1020.00, , ,29.6, , , , , , , , , , , , , , , , , , , , ,100,2.4
CHSV3, 17.8, 295.3,2018-07-13T13:36:00, , , , , , ,29.4, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,3.6
CHSV3, 17.8, 295.3,2018-07-13T13:42:00, , , , , , ,29.2, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,4.6
CHSV3, 17.8, 295.3,2018-07-13T13:48:00, , , , , , ,29.2, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,3.1
CHSV3, 17.8, 295.3,2018-07-13T13:54:00, , , , , , ,29.4, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,4.1
CHSV3, 17.8, 295.3,2018-07-13T14:00:00, , , ,1020.30, , ,29.2, , , , , , , , , , , , , , , , , , , , , 88,4.7
CHSV3, 17.8, 295.3,2018-07-13T14:06:00, , , , , , ,29.4, , ,28.2, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-13T14:12:00, , , , , , ,29.4, , ,28.2, , , , , , , , , , ,A, , , , , , ,110,4.1
CHSV3, 17.8, 295.3,2018-07-13T14:18:00, , , , , , ,29.9, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-13T14:24:00, , , , , , ,29.7, , ,28.1, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-13T14:30:00, , , ,1020.40, , ,29.8, , , , , , , , , , , , , , , , , , , , , 89,3.7
CHSV3, 17.8, 295.3,2018-07-13T14:36:00, , , , , , ,30.2, , ,28.1, , , , , , , , , , ,A, , , , , , ,100,2.6
CHSV3, 17.8, 295.3,2018-07-13T14:42:00, , , , , , ,29.8, , ,28.1, , , , , , , , , , ,A, , , , , , ,100,4.1
CHSV3, 17.8, 295.3,2018-07-13T14:48:00, , , , , , ,29.8, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-13T14:54:00, , , , , , ,30.0, , ,28.1, , , , , , , , , , ,A, , , , , , , 80,3.1
CHSV3, 17.8, 295.3,2018-07-13T15:00:00, , , ,1020.30, , ,29.5, , , , , , , , , , , , , , , , , , , , , 68,4.4
CHSV3, 17.8, 295.3,2018-07-13T15:06:00, , , , , , ,29.9, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-13T15:12:00, , , , , , ,30.0, , ,28.2, , , , , , , , , , ,A, , , , , , , 60,4.1
CHSV3, 17.8, 295.3,2018-07-13T15:18:00, , , , , , ,30.2, , ,28.2, , , , , , , , , , ,A, , , , , , ,110,4.1
CHSV3, 17.8, 295.3,2018-07-13T15:24:00, , , , , , ,30.2, , ,28.2, , , , , , , , , , ,A, , , , , , ,100,3.1
CHSV3, 17.8, 295.3,2018-07-13T15:30:00, , , ,1020.40, , ,29.5, , , , , , , , , , , , , , , , , , , , , 63,4.0
CHSV3, 17.8, 295.3,2018-07-13T15:36:00, , , , , , ,30.1, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,4.1
CHSV3, 17.8, 295.3,2018-07-13T15:42:00, , , , , , ,30.2, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,2.6
CHSV3, 17.8, 295.3,2018-07-13T15:48:00, , , , , , ,30.1, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,4.1
CHSV3, 17.8, 295.3,2018-07-13T15:54:00, , , , , , ,29.9, , ,28.2, , , , , , , , , , ,A, , , , , , , 90,4.1
CHSV3, 17.8, 295.3,2018-07-13T16:00:00, , , ,1020.30, , ,30.6, , , , , , , , , , , , , , , , , , , , ,107,3.3
CHSV3, 17.8, 295.3,2018-07-13T16:06:00, , , , , , ,30.1, , ,28.2, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-13T16:12:00, , , , , , ,29.8, , ,28.2, , , , , , , , , , ,A, , , , , , , 60,3.1
CHSV3, 17.8, 295.3,2018-07-13T16:18:00, , , , , , ,29.4, , ,28.2, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T16:24:00, , , , , , ,29.6, , ,28.2, , , , , , , , , , ,A, , , , , , , 70,4.6
CHSV3, 17.8, 295.3,2018-07-13T16:30:00, , , ,1020.20, , ,29.6, , , , , , , , , , , , , , , , , , , , , 46,3.7
CHSV3, 17.8, 295.3,2018-07-13T16:36:00, , , , , , ,29.4, , ,28.2, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-13T16:42:00, , , , , , ,29.5, , ,28.2, , , , , , , , , , ,A, , , , , , , 40,3.6
CHSV3, 17.8, 295.3,2018-07-13T16:48:00, , , , , , ,29.9, , ,28.2, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-13T16:54:00, , , , , , ,29.8, , ,28.2, , , , , , , , , , ,A, , , , , , , 60,3.1
CHSV3, 17.8, 295.3,2018-07-13T17:00:00, , , ,1020.00, , ,29.5, , , , , , , , , , , , , , , , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-13T17:06:00, , , , , , ,29.3, , ,28.2, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-13T17:12:00, , , , , , ,29.0, , ,28.2, , , , , , , , , , ,A, , , , , , , 60,5.1
CHSV3, 17.8, 295.3,2018-07-13T17:18:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T17:24:00, , , , , , ,29.6, , ,28.2, , , , , , , , , , ,A, , , , , , , 60,3.6
CHSV3, 17.8, 295.3,2018-07-13T17:30:00, , , ,1019.80, , ,29.3, , , , , , , , , , , , , , , , , , , , , 48,2.8
CHSV3, 17.8, 295.3,2018-07-13T17:36:00, , , , , , ,29.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.1
CHSV3, 17.8, 295.3,2018-07-13T17:42:00, , , , , , ,28.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,5.1
CHSV3, 17.8, 295.3,2018-07-13T17:48:00, , , , , , , , , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T17:54:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,5.7
CHSV3, 17.8, 295.3,2018-07-13T18:00:00, , , ,1019.40, , ,29.1, , , , , , , , , , , , , , , , , , , , , 39,4.8
CHSV3, 17.8, 295.3,2018-07-13T18:06:00, , , , , , ,29.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 60,4.1
CHSV3, 17.8, 295.3,2018-07-13T18:12:00, , , , , , ,29.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 60,4.1
CHSV3, 17.8, 295.3,2018-07-13T18:18:00, , , , , , ,28.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T18:24:00, , , , , , ,28.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,5.7
CHSV3, 17.8, 295.3,2018-07-13T18:30:00, , , ,1019.40, , ,28.8, , , , , , , , , , , , , , , , , , , , , 46,5.2
CHSV3, 17.8, 295.3,2018-07-13T18:36:00, , , , , , ,28.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 30,5.7
CHSV3, 17.8, 295.3,2018-07-13T18:42:00, , , , , , ,29.0, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-13T18:48:00, , , , , , , , , ,28.3, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-13T18:54:00, , , , , , ,29.4, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-13T19:00:00, , , ,1019.00, , ,29.1, , , , , , , , , , , , , , , , , , , , , 42,4.9
CHSV3, 17.8, 295.3,2018-07-13T19:06:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,6.2
CHSV3, 17.8, 295.3,2018-07-13T19:12:00, , , , , , ,29.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-13T19:18:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.1
CHSV3, 17.8, 295.3,2018-07-13T19:24:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,5.1
CHSV3, 17.8, 295.3,2018-07-13T19:30:00, , , ,1018.90, , ,28.8, , , , , , , , , , , , , , , , , , , , , 56,4.8
CHSV3, 17.8, 295.3,2018-07-13T19:36:00, , , , , , ,29.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-13T19:42:00, , , , , , ,29.2, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T19:48:00, , , , , , ,29.4, , ,28.3, , , , , , , , , , ,A, , , , , , , 60,4.6
CHSV3, 17.8, 295.3,2018-07-13T19:54:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T20:00:00, , , ,1018.80, , ,29.3, , , , , , , , , , , , , , , , , , , , , 38,4.0
CHSV3, 17.8, 295.3,2018-07-13T20:06:00, , , , , , ,29.1, , ,28.3, , , , , , , , , , ,A, , , , , , , 30,5.1
CHSV3, 17.8, 295.3,2018-07-13T20:12:00, , , , , , ,29.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 40,4.6
CHSV3, 17.8, 295.3,2018-07-13T20:18:00, , , , , , ,29.3, , ,28.4, , , , , , , , , , ,A, , , , , , , 30,4.1
CHSV3, 17.8, 295.3,2018-07-13T20:24:00, , , , , , ,29.1, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T20:30:00, , , ,1018.70, , ,29.0, , , , , , , , , , , , , , , , , , , , , 41,5.0
CHSV3, 17.8, 295.3,2018-07-13T20:36:00, , , , , , ,29.1, , ,28.4, , , , , , , , , , ,A, , , , , , , 30,3.1
CHSV3, 17.8, 295.3,2018-07-13T20:42:00, , , , , , ,29.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-13T20:48:00, , , , , , , , , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-13T20:54:00, , , , , , ,29.0, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,3.1
CHSV3, 17.8, 295.3,2018-07-13T21:00:00, , , ,1018.50, , ,29.0, , , , , , , , , , , , , , , , , , , , , 48,3.4
CHSV3, 17.8, 295.3,2018-07-13T21:06:00, , , , , , ,29.1, , ,28.4, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-13T21:12:00, , , , , , ,28.9, , ,28.4, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-13T21:18:00, , , , , , ,28.8, , ,28.4, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-13T21:24:00, , , , , , ,28.8, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,4.1
CHSV3, 17.8, 295.3,2018-07-13T21:30:00, , , ,1018.60, , ,29.0, , , , , , , , , , , , , , , , , , , , , 46,3.7
CHSV3, 17.8, 295.3,2018-07-13T21:36:00, , , , , , ,28.9, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,4.6
CHSV3, 17.8, 295.3,2018-07-13T21:42:00, , , , , , ,28.8, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,4.1
CHSV3, 17.8, 295.3,2018-07-13T21:48:00, , , , , , ,28.9, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-13T21:54:00, , , , , , ,28.8, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,4.1
CHSV3, 17.8, 295.3,2018-07-13T22:00:00, , , ,1018.50, , ,28.6, , , , , , , , , , , , , , , , , , , , , 48,4.9
CHSV3, 17.8, 295.3,2018-07-13T22:06:00, , , , , , ,28.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,3.1
CHSV3, 17.8, 295.3,2018-07-13T22:12:00, , , , , , ,28.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-13T22:18:00, , , , , , ,28.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-13T22:24:00, , , , , , ,28.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-13T22:30:00, , , ,1018.90, , ,28.3, , , , , , , , , , , , , , , , , , , , , 56,4.1
CHSV3, 17.8, 295.3,2018-07-13T22:36:00, , , , , , ,28.3, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-13T22:42:00, , , , , , ,28.3, , ,28.4, , , , , , , , , , ,A, , , , , , , 40,4.1
CHSV3, 17.8, 295.3,2018-07-13T22:48:00, , , , , , ,28.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.1
CHSV3, 17.8, 295.3,2018-07-13T22:54:00, , , , , , ,28.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-13T23:00:00, , , ,1019.10, , ,28.2, , , , , , , , , , , , , , , , , , , , , 61,2.8
CHSV3, 17.8, 295.3,2018-07-13T23:06:00, , , , , , ,28.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-13T23:12:00, , , , , , ,28.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-13T23:18:00, , , , , , ,28.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-13T23:24:00, , , , , , ,28.2, , ,28.4, , , , , , , , , , ,A, , , , , , , 40,3.1
CHSV3, 17.8, 295.3,2018-07-13T23:30:00, , , ,1019.40, , ,27.8, , , , , , , , , , , , , , , , , , , , , 37,5.0
CHSV3, 17.8, 295.3,2018-07-13T23:36:00, , , , , , ,27.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-13T23:42:00, , , , , , ,27.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 60,2.6
CHSV3, 17.8, 295.3,2018-07-13T23:48:00, , , , , , , , , , , , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-13T23:54:00, , , , , , ,27.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 50,3.6
CHSV3, 17.8, 295.3,2018-07-14T00:00:00, , , ,1019.70, , ,27.7, , , , , , , , , , , , , , , , , , , , , 43,3.9
CHSV3, 17.8, 295.3,2018-07-14T00:06:00, , , , , , ,27.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-14T00:12:00, , , , , , ,27.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-14T00:18:00, , , , , , , , , ,28.3, , , , , , , , , , ,A, , , , , , , 70,3.6
CHSV3, 17.8, 295.3,2018-07-14T00:24:00, , , , , , ,27.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-14T00:30:00, , , ,1020.00, , ,27.7, , , , , , , , , , , , , , , , , , , , , 72,2.1
CHSV3, 17.8, 295.3,2018-07-14T00:36:00, , , , , , ,27.6, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-14T00:42:00, , , , , , ,27.8, , ,28.3, , , , , , , , , , ,A, , , , , , , 60,3.6
CHSV3, 17.8, 295.3,2018-07-14T00:48:00, , , , , , ,27.9, , ,28.3, , , , , , , , , , ,A, , , , , , , 60,3.6
CHSV3, 17.8, 295.3,2018-07-14T00:54:00, , , , , , ,27.8, , ,28.3, , , , , , , , , , ,A, , , , , , , 90,2.1
CHSV3, 17.8, 295.3,2018-07-14T01:00:00, , , ,1020.40, , ,27.8, , , , , , , , , , , , , , , , , , , , , 70,2.1
CHSV3, 17.8, 295.3,2018-07-14T01:06:00, , , , , , ,27.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-14T01:12:00, , , , , , ,27.7, , ,28.3, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-14T01:18:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-14T01:24:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-14T01:30:00, , , ,1020.40, , ,27.5, , , , , , , , , , , , , , , , , , , , , 72,2.5
CHSV3, 17.8, 295.3,2018-07-14T01:36:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,2.6
CHSV3, 17.8, 295.3,2018-07-14T01:42:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-14T01:48:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-14T01:54:00, , , , , , ,27.4, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,1.5
CHSV3, 17.8, 295.3,2018-07-14T02:00:00, , , ,1020.80, , ,27.6, , , , , , , , , , , , , , , , , , , , , 62,2.8
CHSV3, 17.8, 295.3,2018-07-14T02:06:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-14T02:12:00, , , , , , ,27.6, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,3.1
CHSV3, 17.8, 295.3,2018-07-14T02:18:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 70,1.0
CHSV3, 17.8, 295.3,2018-07-14T02:24:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.6
CHSV3, 17.8, 295.3,2018-07-14T02:30:00, , , ,1021.10, , ,27.5, , , , , , , , , , , , , , , , , , , , , 83,1.9
CHSV3, 17.8, 295.3,2018-07-14T02:36:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.1
CHSV3, 17.8, 295.3,2018-07-14T02:42:00, , , , , , ,27.5, , ,28.4, , , , , , , , , , ,A, , , , , , , 80,2.6
